Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
1Mn_C2,26.92472,40.18723,52.44594
1Mn_C2,27.06583,40.14202,52.34828
1Mn_C2,27.2075,40.05347,52.46226
1Mn_C2,27.34917,39.97623,52.34391
1Mn_C2,27.49111,39.95956,52.30931
1Mn_C2,27.63222,40.12831,52.08421
1Mn_C2,27.77389,39.85245,52.14907
1Mn_C2,27.91556,39.87568,52.17293
1Mn_C2,28.05722,39.78357,52.19808
1Mn_C2,28.19861,39.78981,52.25813
1Mn_C2,28.34028,39.7663,52.1559
1Mn_C2,28.48194,39.60985,52.02968
1Mn_C2,28.62389,39.47594,51.98162
1Mn_C2,28.76556,39.6158,52.1448
1Mn_C2,28.90694,39.54223,52.01747
1Mn_C2,29.04889,39.62081,51.96099
1Mn_C2,29.19,39.46862,51.79298
1Mn_C2,29.33167,39.40035,51.89598
1Mn_C2,29.47333,39.41236,51.83501
1Mn_C2,29.615,39.37318,51.78203
1Mn_C2,29.75639,39.38186,51.91757
1Mn_C2,29.89806,39.34938,51.84801
1Mn_C2,30.03972,39.28239,51.72897
1Mn_C2,30.18139,39.2234,51.61704
1Mn_C2,30.32278,39.20732,51.61213
1Mn_C2,30.46444,39.27108,51.66218
1Mn_C2,30.60611,39.08145,51.59598
1Mn_C2,30.74778,39.24997,51.63124
1Mn_C2,30.88944,39.10883,51.42447
1Mn_C2,31.03111,39.00862,51.56565
1Mn_C2,31.17306,39.04316,51.48785
1Mn_C2,31.31417,39.02543,51.38035
1Mn_C2,31.45611,38.94095,51.32626
1Mn_C2,31.59778,39.01233,51.3152
1Mn_C2,31.73917,38.94082,51.28162
1Mn_C2,31.88111,38.91079,51.1612
1Mn_C2,32.0225,38.84408,51.34756
1Mn_C2,32.16389,38.87176,51.26915
1Mn_C2,32.30556,38.90061,51.14846
1Mn_C2,32.44722,38.80445,51.15097
1Mn_C2,32.58917,38.77964,51.22166
1Mn_C2,32.73083,38.70299,51.16925
1Mn_C2,32.87222,38.74792,51.06462
1Mn_C2,33.01389,38.74256,51.26321
1Mn_C2,33.15556,38.70095,51.10124
1Mn_C2,33.29694,38.57234,51.18611
1Mn_C2,33.43861,38.68328,51.16898
1Mn_C2,33.58056,38.68406,51.001
1Mn_C2,33.72194,38.62505,51.12109
1Mn_C2,33.86361,38.63705,50.90953
1Mn_C2,34.005,38.52294,51.07539
1Mn_C2,34.14667,38.61335,51.03664
1Mn_C2,34.28833,38.51705,50.92506
1Mn_C2,34.43,38.45603,50.942
1Mn_C2,34.57139,38.44785,50.88975
1Mn_C2,34.71306,38.47833,50.79694
1Mn_C2,34.855,38.44853,50.84783
1Mn_C2,34.99639,38.43127,50.82785
1Mn_C2,35.13806,38.37424,50.72582
1Mn_C2,35.27972,38.38432,50.83409
1Mn_C2,35.42139,38.38961,50.88936
1Mn_C2,35.56306,38.34266,50.73727
1Mn_C2,35.70472,38.29209,50.6309
1Mn_C2,35.84611,38.31924,50.72454
1Mn_C2,35.98806,38.32136,50.78556
1Mn_C2,36.12972,38.28944,50.65239
1Mn_C2,36.27083,38.23605,50.63508
1Mn_C2,36.4125,38.19044,50.73468
1Mn_C2,36.55417,38.20131,50.57095
1Mn_C2,36.69556,38.15115,50.56442
1Mn_C2,36.83722,38.14553,50.4432
1Mn_C2,36.97889,38.29074,50.5294
1Mn_C2,37.12083,38.12243,50.52747
1Mn_C2,37.26222,38.13048,50.66333
1Mn_C2,37.40361,38.06289,50.51262
1Mn_C2,37.54528,38.05815,50.67577
1Mn_C2,37.68694,38.05978,50.59216
1Mn_C2,37.82861,38.06282,50.38293
1Mn_C2,37.97028,38.00589,50.37763
1Mn_C2,38.11167,37.98544,50.54257
1Mn_C2,38.25333,38.02694,50.45657
1Mn_C2,38.395,37.93252,50.51373
1Mn_C2,38.53694,37.96001,50.39527
1Mn_C2,38.67833,37.90455,50.41214
1Mn_C2,38.82,37.8873,50.30456
