TOS_REF[h],X_CH4_REF [%],X_CO2_REF [%],,TOS_1Mn [h],X_CH4_1Mn [%],X_CO2_1Mn [%],,TOS_0.5Mn [h],X_CH4_0.5Mn [%],X_CO2_0.5Mn [%],,TOS_0.25Mn [h],X_CH4_0.25Mn [%],X_CO2_0.25 Mn [%],,TOS_1Cr [h],X_CH4_1Cr [%],X_CO2_1Cr [%],,TOS-0.5Cr [h],X_CH4_0.5Cr [%],X_CO2_0.5Cr [%],,TOS_0.25Cr [h],X_CH4_0.25Cr [%],X_CO2_0.25Cr [%],,TOS_1Fe [h],X_CH4_1Fe [%],X_CO2_1Fe [%],,TOS_0.5Fe [h],X_CH4_0.5Fe [%],X_CO2_0.5Fe [%],,TOS_0.25Fe [h],X_CH4_0.25Fe [%],X_CO2_0.25Fe [%]
21.18333,22.45295,32.61541,,21.325,32.09477,43.73826,,21.18389,30.06593,41.62874,,21.18306,27.44817,38.17801,,21.325,30.42406,41.74808,,21.325,26.58487,38.11926,,21.18333,28.66174,38.9658,,21.18361,30.10747,43.22809,,21.325,40.01335,52.50062,,21.325,37.85447,50.12063
21.325,22.41124,32.58828,,21.46639,32.11749,43.68871,,21.32528,30.04827,41.59761,,21.32472,27.45001,37.97232,,21.46667,30.35422,41.95058,,21.46667,26.71562,37.82933,,21.32528,28.6263,39.00696,,21.32528,29.96775,43.29663,,21.46667,39.96609,52.5561,,21.46639,37.80048,50.00855
21.46694,22.43086,32.52479,,21.60806,32.03149,43.73922,,21.46694,30.09249,41.74606,,21.46667,27.37525,38.22583,,21.60833,30.22823,41.75581,,21.60806,26.63729,37.97011,,21.46694,28.68109,38.95241,,21.46667,30.00765,43.28353,,21.60806,39.97201,52.34986,,21.60806,37.75971,50.1265
21.60806,22.29028,32.46863,,21.74944,31.84129,43.74712,,21.60833,30.03254,41.42971,,21.60833,27.38218,38.17996,,21.75028,30.21457,41.66816,,21.74972,26.74053,38.04154,,21.60861,28.69841,39.02595,,21.60833,30.00025,43.16004,,21.74972,39.91574,52.49744,,21.74944,37.88807,50.06565
21.74972,22.39235,32.64997,,21.89111,31.95925,43.64164,,21.75,30.11131,41.62841,,21.74972,27.40791,38.20572,,21.89167,30.26821,41.66568,,21.89139,26.61253,37.89634,,21.74972,28.53475,38.95221,,21.75028,30.03744,43.35388,,21.89111,39.93899,52.69647,,21.89111,37.84056,50.2043
21.89167,22.34709,32.40272,,22.03306,31.89178,43.74984,,21.89167,29.94885,41.67624,,21.89139,27.2968,37.87943,,22.03333,30.25128,41.7441,,22.03306,26.55512,38.03762,,21.89139,28.52929,38.9603,,21.89167,30.00216,43.15487,,22.03278,39.90164,52.65616,,22.03278,37.75012,50.01015
22.03333,22.32664,32.34031,,22.17444,32.00079,43.5346,,22.03333,30.07727,41.60128,,22.03333,27.30491,38.02511,,22.175,30.25032,41.70411,,22.17444,26.60267,37.91909,,22.03278,28.49679,38.84315,,22.03333,29.98324,43.13055,,22.17472,39.87734,52.4775,,22.17472,37.64294,49.92815
22.17444,22.31885,32.56197,,22.31639,31.99301,43.58346,,22.175,29.96299,41.47808,,22.17472,27.32136,38.00123,,22.31667,30.16714,41.72836,,22.31639,26.57838,37.85856,,22.17472,28.51165,38.93139,,22.17472,29.98395,43.08186,,22.31639,39.86911,52.62924,,22.31611,37.76251,49.80179
22.31611,22.13362,32.39182,,22.4575,31.88042,43.55946,,22.31667,29.90741,41.59035,,22.31611,26.81637,37.38692,,22.45833,30.17368,41.54284,,22.45806,26.5734,37.60229,,22.31639,28.42077,38.76067,,22.31639,29.96385,43.04794,,22.45778,39.93564,52.57781,,22.45778,37.66307,49.908
22.45778,22.37794,32.62498,,22.59917,31.962,43.64318,,22.45806,29.91943,41.59413,,22.45778,26.56906,37.44231,,22.59972,30.07322,41.64741,,22.59917,26.53325,37.81569,,22.45806,28.49611,38.72642,,22.45806,29.93792,43.03836,,22.59944,39.8766,52.41302,,22.59917,37.75768,49.75497
22.59917,22.20725,32.44213,,22.74083,31.8788,43.67301,,22.6,29.82651,41.39672,,22.59944,26.70168,37.2603,,22.74139,30.15697,41.45657,,22.74083,26.43512,37.68593,,22.59972,28.39171,38.77339,,22.6,29.93119,43.17744,,22.74111,39.77534,52.41641,,22.74083,37.69469,49.7831
22.74083,22.2566,32.32976,,22.88222,31.90248,43.45847,,22.74111,29.80526,41.37386,,22.74083,26.70366,37.5272,,22.88306,30.11982,41.53929,,22.8825,26.4498,37.75283,,22.74139,28.37145,38.75311,,22.74139,29.94318,43.16981,,22.88306,39.8708,52.46603,,22.8825,37.62201,49.7732
22.8825,22.35967,32.31379,,23.02389,31.86563,43.42815,,22.88306,29.79714,41.39235,,22.8825,26.53015,37.41479,,23.02444,30.04407,41.55695,,23.02417,26.34936,37.7013,,22.8825,28.24234,38.74933,,22.88306,29.96393,43.14923,,23.02444,39.87852,52.62387,,23.02417,37.64581,49.86822
23.02417,22.19359,32.33434,,23.16556,31.91827,43.6862,,23.02444,29.79527,41.36084,,23.02417,26.57176,37.3812,,23.16639,29.92972,41.48632,,23.16556,26.36067,37.69633,,23.02417,28.26874,38.73691,,23.02472,29.98913,43.26895,,23.16611,39.89736,52.49372,,23.16583,37.54022,49.7229
23.16583,22.21921,32.32216,,23.30722,32.008,43.43359,,23.16611,29.81195,41.37377,,23.16611,26.6162,37.15034,,23.30778,29.98342,41.29397,,23.30722,26.41599,37.74961,,23.16583,28.1898,38.68227,,23.16611,29.92201,43.3114,,23.3075,39.94926,52.38362,,23.30722,37.32944,49.58769
23.30722,22.2079,32.35204,,23.44917,31.75357,43.44602,,23.3075,29.82604,41.25872,,23.3075,26.51751,37.29531,,23.44944,29.95486,41.31478,,23.44889,26.36922,37.6088,,23.30778,28.15129,38.70488,,23.3075,29.91248,43.28149,,23.44917,39.88047,52.36084,,23.44889,37.28685,49.42079
23.44889,22.16771,32.36862,,23.59083,31.88535,43.64011,,23.44917,29.74211,41.35972,,23.44917,26.59718,37.09705,,23.59111,30.03075,41.33011,,23.59056,26.32174,37.64631,,23.44917,28.19541,38.55407,,23.44917,30.01687,43.23305,,23.59083,39.78976,52.4626,,23.59056,37.23802,49.31331
23.59056,22.11159,32.31939,,23.73222,31.83576,43.3301,,23.59083,29.74522,41.13372,,23.59083,26.46647,37.24411,,23.7325,29.84304,41.25803,,23.73194,26.3077,37.68997,,23.59083,28.14342,38.6625,,23.59083,29.95037,43.05378,,23.7325,39.80745,52.39924,,23.7325,37.13392,49.28135
23.73222,22.2625,32.31998,,23.87389,31.77677,43.41436,,23.7325,29.66815,41.22698,,23.7325,26.45734,37.16976,,23.87417,29.90467,41.1895,,23.87361,26.36293,37.48031,,23.73278,27.6422,37.94233,,23.73222,30.02426,43.12095,,23.87417,39.74467,52.32777,,23.87389,37.18202,49.26621
23.87389,22.15766,32.25066,,,,,,23.87417,29.59186,41.31291,,23.87389,26.54332,37.17019,,,,,,,,,,23.87417,27.67106,38.09647,,23.87389,29.93159,43.19309,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,24.08333,32.53307,43.8904,,,,,,,,,,24.08333,37.1977,48.95783,,24.08333,36.6143,48.1297,,,,,,,,,,24.08333,30.10926,42.05768,,24.08333,36.47002,48.05873
24.08333,35.98299,46.54268,,24.22472,32.15248,43.61133,,24.08333,35.8016,47.293,,24.08333,33.46207,43.81676,,24.225,36.80612,48.43062,,24.225,36.18708,47.95776,,24.08333,35.0652,44.78144,,24.08333,4.48728,8.24559,,24.22472,30.40721,42.43863,,24.22556,35.49814,47.29744
24.22472,34.85966,45.93851,,24.36611,32.04541,43.3679,,24.22472,34.74796,46.06893,,24.225,32.0154,42.47469,,24.36667,36.7714,48.34884,,24.36667,36.11459,47.73715,,24.22528,34.78304,44.81979,,24.225,5.25717,9.6959,,24.36611,30.8836,43.09358,,24.36694,35.05917,47.08623
24.36639,34.14344,45.08358,,24.50778,31.8978,43.35786,,24.36611,34.37794,45.86919,,24.36694,31.6264,42.1842,,24.50806,36.62938,48.35201,,24.50806,35.78151,47.4366,,24.36667,34.71553,44.64775,,24.36667,5.24902,10.44467,,24.50778,31.50949,43.68325,,24.50861,34.89595,46.9446
24.50806,33.10139,44.27144,,24.64972,31.75896,43.26487,,24.50806,34.23685,45.47518,,24.50806,31.40188,42.0564,,24.64972,36.50333,48.16545,,24.64972,35.70339,47.44153,,24.50806,34.43156,44.70112,,24.50833,6.06155,10.95172,,24.64944,31.81322,44.00443,,24.65028,34.84047,46.63282
24.64972,32.87852,43.93357,,24.79111,31.79944,43.15874,,24.64972,34.1232,45.47595,,24.64972,31.27633,41.75626,,24.79167,36.46809,48.28971,,24.79139,35.27828,46.98902,,24.64972,34.50926,44.49145,,24.65,6.39756,11.51926,,24.79139,31.98331,44.40119,,24.79194,34.6762,46.60505
24.79167,32.27126,43.3315,,24.9325,31.72472,43.29061,,24.79111,33.70616,45.33921,,24.79139,31.19919,41.80578,,24.93333,36.40914,48.00931,,24.93306,35.10989,46.90791,,24.79139,34.49395,44.71138,,24.79167,6.58471,11.66528,,24.93306,32.2464,44.3644,,24.93333,34.6131,46.68618
24.93278,32.00804,43.04526,,25.07417,31.6944,43.08007,,24.9325,33.72152,45.14381,,24.93333,30.82708,41.47289,,25.07472,36.2969,48.09374,,25.07472,34.99841,46.6661,,24.93306,34.53006,44.465,,24.93333,6.83294,12.22291,,25.07417,32.37392,44.68753,,25.07472,34.41126,46.61626
25.07444,31.87041,42.70124,,25.21583,31.60618,43.00586,,25.07417,33.60556,45.05843,,25.07472,30.71036,41.31491,,25.21611,36.22896,47.83701,,25.21639,34.82658,46.58479,,25.07472,34.35668,44.56306,,25.07472,7.12734,12.46209,,25.21583,32.43905,44.75837,,25.21639,34.37848,46.47869
25.21611,31.54369,42.39887,,25.3575,31.40966,43.01835,,25.21583,33.50228,44.99891,,25.21667,30.6427,41.21019,,25.35778,36.11393,47.61057,,25.35806,34.69189,46.25594,,25.21639,34.29924,44.58041,,25.21667,6.99561,12.6629,,25.35778,32.65553,44.94068,,25.35806,34.4112,46.44331
25.35778,31.31543,42.24789,,25.49917,31.57576,43.04202,,25.35722,33.37997,44.87546,,25.35778,30.64835,41.32023,,25.49972,36.02914,47.66396,,25.5,34.54159,46.30628,,25.35806,34.31459,44.48752,,25.35833,7.44709,13.26718,,25.49917,32.70124,45.11731,,25.5,34.33359,46.42754
25.49917,31.15039,41.99866,,25.64083,31.56009,42.92607,,25.49917,33.37318,44.76881,,25.49944,30.5077,41.27159,,25.64139,35.96967,47.53284,,25.64139,34.42426,46.13018,,25.5,33.89025,44.07257,,25.49972,7.53739,13.38562,,25.64083,32.78212,44.98763,,25.64139,34.21683,46.32259
25.64083,30.80237,41.64237,,25.7825,31.4887,43.00043,,25.64111,33.30879,44.85028,,25.64111,30.43778,41.21036,,25.7825,35.80844,47.35181,,25.78278,34.43301,45.999,,25.64111,33.82274,43.96562,,25.64111,7.62293,13.42044,,25.78278,32.71048,45.31773,,25.78306,34.27039,46.35191
25.7825,30.48288,41.53897,,25.92417,31.45954,42.77019,,25.78278,33.14039,44.83071,,25.78278,30.42658,41.03284,,25.92417,35.6945,47.56571,,25.92444,34.27729,46.05986,,25.78306,33.89782,44.00024,,25.78306,7.85971,13.8275,,25.92444,32.95612,45.28754,,25.92444,34.16009,46.22511
25.92417,30.45719,41.44159,,26.06556,31.49275,42.72972,,25.92389,33.17929,44.6343,,25.92444,30.37018,41.06206,,26.06583,35.69557,47.25055,,26.06611,34.17889,45.76941,,25.92444,33.8533,44.02689,,25.92444,7.94077,14.11002,,26.06583,32.97673,45.2868,,26.06611,34.17974,46.33064
26.06583,30.40503,41.27932,,26.20722,31.36196,42.89596,,26.06528,33.02147,44.52337,,26.06611,30.33954,40.94893,,26.20778,35.65669,47.13828,,26.20778,34.12611,45.88402,,26.06583,34.00444,43.90594,,26.06639,8.00774,14.24584,,26.2075,33.00764,45.37295,,26.20778,34.19026,46.18352
26.2075,30.23147,41.05605,,26.34917,31.31679,42.8608,,26.20694,32.8656,44.24134,,26.20778,30.271,40.98486,,26.34889,35.62553,47.21244,,26.34917,34.05208,45.74142,,26.2075,33.62642,44.04918,,26.20778,8.16175,14.48665,,26.34917,33.08165,45.31323,,26.34944,34.11369,46.153
26.34944,30.12503,41.04221,,26.49056,31.41414,42.70188,,26.34889,32.72802,44.23326,,26.34944,30.24424,41.03403,,26.49083,35.31693,47.10612,,26.49111,33.87661,45.74034,,26.34944,33.6891,43.85634,,26.34917,8.19312,14.82242,,26.49083,33.15386,45.46623,,26.49083,34.13188,46.12818
26.49111,30.02954,40.78792,,26.63222,31.28475,42.78371,,26.49056,32.58369,43.94759,,26.49111,30.17628,40.8796,,26.63222,35.42942,46.91724,,26.6325,33.96139,45.61452,,26.49083,33.70712,43.78907,,26.49111,8.31024,14.66104,,26.63222,33.22366,45.51123,,26.6325,34.06222,45.98218
26.63222,29.90346,40.67783,,26.77389,31.2606,42.77892,,26.63222,32.57625,44.04152,,26.6325,30.23949,40.8808,,26.77389,35.39847,46.84938,,26.77444,33.80877,45.62228,,26.63222,33.55988,43.77959,,26.63278,8.44705,15.06647,,26.77361,33.09458,45.38399,,26.77444,34.02356,46.00868
26.77389,29.74475,40.63251,,26.91528,31.10101,42.80912,,26.77389,32.5099,44.03769,,26.77389,29.97666,40.88464,,26.91528,35.19272,46.82744,,26.91556,33.68917,45.39404,,26.77389,33.42379,43.84592,,26.77417,8.57744,15.22976,,26.91556,33.24313,45.47978,,26.91611,33.96779,45.97451
26.91556,29.70714,40.48577,,27.05694,31.21694,42.76024,,26.91556,32.54702,43.89378,,26.91556,30.05995,40.72933,,27.05694,34.9771,46.43152,,27.0575,33.47708,44.98833,,26.91556,33.55863,43.66293,,26.91556,8.78014,15.52177,,27.05722,33.12024,45.48141,,27.0575,34.02241,45.97177
27.05694,29.63242,40.25224,,27.19861,31.21073,42.62781,,27.05722,32.45404,43.80482,,27.05722,29.86747,40.50868,,27.19861,34.91918,46.45399,,27.19889,33.38204,44.95332,,27.05722,33.53824,43.6739,,27.05722,8.87207,15.63534,,27.19889,34.00967,46.34678,,27.19944,33.91939,45.88375
27.19861,29.55737,40.35484,,27.34,31.1679,42.68445,,27.19861,32.42912,43.7324,,27.19889,29.77447,40.33714,,27.34028,34.93118,46.41819,,27.34028,33.11124,44.68128,,27.19889,33.42567,43.6384,,27.19889,8.96774,16.00241,,27.34,34.10399,46.52227,,27.34083,33.66318,45.71662
27.34056,29.16242,40.03396,,27.48167,31.14683,42.62411,,27.34,32.32099,43.66469,,27.34028,29.61084,40.36506,,27.48167,34.7709,46.33031,,27.48194,33.01639,44.51847,,27.34056,33.46701,43.61183,,27.34028,9.09433,16.06658,,27.48167,34.04745,46.48091,,27.4825,33.49559,45.79546
27.48194,29.12449,39.86763,,27.62333,31.1602,42.6161,,27.48167,32.32273,43.77077,,27.48194,29.47422,40.09499,,27.62361,34.72207,46.19803,,27.62361,32.95624,44.48628,,27.4825,33.40412,43.58318,,27.48194,9.23202,16.17651,,27.62333,34.08357,46.48944,,27.62417,33.63234,45.47471
27.62361,29.16627,39.8963,,27.76528,31.08017,42.60587,,27.62333,32.31126,43.55813,,27.62389,29.59033,40.18668,,27.76528,34.78875,46.23681,,27.76528,32.89352,44.46445,,27.62389,33.24493,43.50022,,27.62361,9.26165,16.46712,,27.76472,34.17245,46.09794,,27.76556,33.56506,45.53266
27.76556,29.02383,39.73946,,27.90694,31.14549,42.34222,,27.76528,32.21538,43.74915,,27.76556,29.56833,40.05978,,27.90694,34.58635,46.19239,,27.90667,32.78096,44.34372,,27.76556,33.38296,43.4545,,27.76556,9.29728,16.55117,,27.90639,34.19111,46.36969,,27.90722,33.3944,45.4614
27.90694,28.87385,39.61698,,28.04833,31.0746,42.39463,,27.90667,32.24788,43.72705,,27.90722,29.50697,40.28133,,28.19,34.65146,46.03799,,28.04833,32.65692,44.19479,,27.90694,33.07067,43.34915,,27.90694,9.375,16.63218,,28.04806,34.18131,46.55206,,28.04861,33.4649,45.57035
28.04833,28.90717,39.57492,,28.19,31.01461,42.45227,,28.04806,32.1305,43.73326,,28.04861,29.44703,40.11576,,28.33167,34.63839,45.96101,,28.19,32.69886,44.18404,,28.04833,33.18309,43.31472,,28.04889,9.55523,16.69875,,28.19,34.12543,46.55776,,28.19056,33.40045,45.52107
28.19028,28.8229,39.45447,,28.33139,30.98424,42.54709,,28.18972,32.11441,43.49288,,28.19056,29.39382,40.03929,,28.47333,34.53593,45.86767,,28.33167,32.57465,44.28434,,28.19,33.16913,43.2788,,28.19056,9.44858,16.80012,,28.33139,34.17929,46.43979,,28.33222,33.47882,45.48878
28.33194,28.76169,39.42551,,28.47306,30.91337,42.43302,,28.33111,32.171,43.72122,,28.33167,29.35212,40.18416,,28.61472,34.40938,45.86323,,28.47333,32.54749,44.17604,,28.33167,33.16573,43.31296,,28.33194,9.57271,17.02116,,28.47306,34.17383,46.48131,,28.47333,33.51025,45.44715
28.47361,28.75325,39.28575,,28.61472,31.03778,42.52177,,28.47306,32.12619,43.52322,,28.47361,29.24824,40.20004,,28.75639,34.45437,45.75665,,28.615,32.45608,43.99139,,28.47333,33.25366,43.26119,,28.47333,9.70658,16.97194,,28.61472,34.25141,46.46751,,28.615,33.38662,45.37668
28.615,28.70722,39.24338,,28.75611,30.91399,42.47375,,28.61472,32.019,43.46214,,28.615,29.38147,40.08041,,28.89778,34.30679,45.71304,,28.75667,32.3914,44.10839,,28.61472,33.27692,43.19989,,28.615,9.76268,17.02646,,28.75667,34.08621,46.72836,,28.75694,33.36391,45.38331
28.75667,28.56442,39.18316,,28.89778,30.86103,42.39757,,28.75639,32.01504,43.5082,,28.75667,29.25651,39.98211,,29.03944,34.24829,45.7118,,28.89833,32.36,43.91373,,28.75667,33.04716,43.28817,,28.75667,9.86963,17.22029,,28.89806,34.22439,46.74675,,28.89833,33.30699,45.4464
28.89833,28.57251,39.17645,,29.03972,30.95747,42.48814,,28.89806,31.8176,43.44865,,28.89833,29.20286,39.83294,,29.18139,34.32461,45.63296,,29.04,32.45394,44.02022,,28.89833,32.95818,43.19825,,28.89806,9.99918,17.25818,,29.03972,34.1244,46.61818,,29.04028,33.34583,45.38769
29.03944,28.53311,39.2098,,29.18139,30.9582,42.32579,,29.03972,31.95387,43.35465,,29.04,29.20364,39.76853,,29.32306,34.30521,45.63013,,29.18167,32.35275,43.88352,,29.03972,32.99797,43.18365,,29.03972,9.96219,17.4185,,29.18111,34.22045,46.57569,,29.18194,33.2716,45.54969
29.18111,28.32241,38.8657,,29.32278,30.99944,42.42583,,29.18111,31.89779,43.27869,,29.18167,29.12326,39.94994,,29.46444,34.18996,45.54533,,29.32333,32.28069,43.85971,,29.18167,32.98453,43.05029,,29.18139,9.97809,17.579,,29.3225,34.0333,46.36593,,29.32333,33.3057,45.3146
29.32278,28.42628,39.0068,,29.46444,30.8729,42.40947,,29.3225,31.80834,43.33117,,29.32333,29.19211,39.91406,,29.60583,34.19291,45.62302,,29.46472,32.25095,43.67198,,29.32306,32.78258,43.12274,,29.32306,10.01685,17.56823,,29.46417,34.23886,46.42564,,29.465,33.26045,45.1765
29.46444,28.44628,38.8768,,29.60583,30.7364,42.29349,,29.46417,31.77585,43.29273,,29.465,29.12908,39.68009,,29.7475,34.09087,45.41876,,29.60639,32.19063,43.75019,,29.465,32.91745,42.97357,,29.46444,10.19089,17.59276,,29.60583,34.2376,46.5771,,29.60639,33.2506,45.20596
29.60639,28.20639,39.07183,,29.7475,30.90043,42.44472,,29.60583,31.745,43.23431,,29.60611,29.27566,39.75205,,29.88917,34.00746,45.36825,,29.74778,32.14892,43.73305,,29.60639,32.89412,43.03445,,29.60611,10.16339,17.69695,,29.7475,34.19778,46.68508,,29.74833,33.17073,45.29308
29.74806,28.22771,38.81712,,29.88917,30.86654,42.09132,,29.74778,31.72712,43.16908,,29.74778,29.21805,39.75461,,30.03083,33.95263,45.51485,,29.88944,32.19461,43.76771,,29.74778,32.92937,42.96419,,29.74778,10.19458,17.84362,,29.88917,34.20123,46.56584,,29.88944,33.16363,45.32464
29.88972,28.07655,38.72887,,30.03111,30.822,42.19494,,29.88944,31.88504,43.22503,,29.88944,29.21795,39.88112,,30.1725,34.01567,45.29216,,30.03139,32.05888,43.60456,,29.88944,32.78263,42.95516,,29.88944,10.24291,17.8659,,30.03056,34.23944,46.59964,,30.03167,33.1501,45.23849
30.03111,28.06787,38.7502,,30.1725,30.79257,42.22489,,30.03083,31.72015,43.1525,,30.03111,29.08663,39.74127,,30.31389,33.98376,45.25981,,30.17306,31.98339,43.5913,,30.03083,32.83807,42.7819,,30.03083,10.31291,18.02617,,30.1725,34.33106,46.70023,,30.17278,33.0995,45.23369
30.17278,28.11809,38.74596,,30.31417,30.75112,42.1961,,30.17222,31.58593,43.18318,,30.17278,29.10425,39.57417,,30.45556,33.89891,45.24602,,30.31444,31.85891,43.5133,,30.1725,32.78231,42.87254,,30.1725,10.32621,17.9162,,30.31417,34.19667,46.65649,,30.31444,33.10696,45.25605
30.31389,28.05043,38.506,,30.45556,30.72615,42.12221,,30.31389,31.66826,43.21666,,30.31444,29.09494,39.62095,,30.59722,33.88279,45.23062,,30.45583,31.99676,43.34752,,30.31417,32.65167,42.77099,,30.31444,10.39657,18.10582,,30.45583,34.20613,46.75774,,30.45639,33.20953,45.25606
30.45556,28.03254,38.64746,,30.59694,30.74928,42.22786,,30.45583,31.70732,43.11282,,30.45639,28.91127,39.56812,,30.73889,33.78743,45.18873,,30.5975,31.9386,43.49889,,30.45583,32.64289,43.02297,,30.45611,10.41898,18.24504,,30.5975,34.23732,46.65193,,30.59778,33.19258,45.18061
30.59722,28.00917,38.5918,,30.73889,30.71638,42.11727,,30.5975,31.69599,43.06839,,30.59778,28.95021,39.6113,,30.88083,33.74327,45.17264,,30.73889,31.96252,43.36397,,30.5975,32.5676,42.81542,,30.59722,10.54104,18.43457,,30.73917,34.29018,46.72366,,30.73972,33.05151,45.10907
30.73889,27.94304,38.52986,,30.88028,30.78014,42.16005,,30.73889,31.64599,43.11307,,30.73944,28.90824,39.61374,,31.02222,33.7373,45.10578,,30.88083,31.9109,43.24377,,30.73917,32.59224,42.81119,,30.73889,10.51998,18.31167,,30.88056,34.21605,46.70932,,30.88111,33.02039,45.10287
30.88056,27.95418,38.4221,,31.02222,30.71289,42.23678,,30.88056,31.68079,43.16498,,30.88083,28.84799,39.60024,,31.16361,33.74748,45.06757,,31.0225,31.89635,43.33792,,30.88083,32.62712,42.80084,,30.88056,10.51719,18.47239,,31.02194,34.28037,46.75138,,31.02306,33.10915,45.03101
31.02222,27.83368,38.47218,,31.16389,30.60819,42.10839,,31.02194,31.45787,43.12979,,31.02222,28.90872,39.54143,,31.30528,33.74906,45.19749,,31.16389,31.78144,43.39968,,31.0225,32.5023,42.6622,,31.02222,10.58242,18.45606,,31.16361,34.27207,46.7447,,31.16444,32.97675,44.97147
31.16361,27.83485,38.66066,,31.30528,30.61467,42.17567,,31.16389,31.48302,42.92166,,31.16389,28.80751,39.50309,,31.44694,33.61991,45.05505,,31.30556,31.75843,43.18267,,31.16389,32.55789,42.77862,,31.16389,10.62567,18.74167,,31.30528,34.26526,46.65198,,31.30611,33.00192,45.00042
31.30528,27.82239,38.22763,,31.44667,30.67913,42.05493,,31.30556,31.57098,43.01185,,31.30556,28.65805,39.35539,,31.58861,33.61755,44.96825,,31.44722,31.70395,43.18894,,31.30556,32.52325,42.44107,,31.30556,10.68137,18.5435,,31.44667,34.2368,46.74542,,31.44778,32.93652,45.11089
31.44694,27.74992,38.22649,,31.58833,30.72067,42.16564,,31.44694,31.4716,42.95544,,31.44694,28.76697,39.33264,,31.73028,33.62032,44.92803,,31.58889,31.66894,43.12673,,31.44694,32.50699,42.55104,,31.44722,10.83122,18.67823,,31.58861,34.29175,46.69221,,31.58944,32.91527,45.01108
31.58861,27.63988,38.25492,,31.73,30.63062,42.03195,,31.58833,31.43063,42.90385,,31.58861,28.70507,39.36602,,31.87167,33.53531,44.8236,,31.73028,31.62132,43.12916,,31.58861,32.41805,42.54128,,31.58861,10.66559,18.70363,,31.73028,34.22389,46.70765,,31.73083,32.84983,45.00227
31.73028,27.74863,38.34044,,31.87167,30.53418,42.10081,,31.73,31.43394,42.96679,,31.73028,28.75428,39.33857,,32.01333,33.43698,44.89411,,31.87194,31.49757,43.03237,,31.73028,32.32396,42.6456,,31.73056,10.72616,18.82835,,31.87167,34.30095,46.70645,,31.8725,32.94042,45.06744
31.87167,27.63875,38.2997,,32.01306,30.57752,42.11537,,31.87194,31.42374,42.93302,,31.87194,28.70267,39.29138,,32.155,33.5161,45.00396,,32.01361,31.54389,42.973,,31.87222,32.37991,42.49911,,31.87194,10.76363,18.73179,,32.01306,34.28085,46.72336,,32.01389,32.9169,44.96183
32.01333,27.57982,38.11713,,32.15472,30.47593,41.99958,,32.01333,31.38776,42.78776,,32.01389,28.60211,39.22611,,32.29667,33.42895,44.7345,,32.15556,31.56773,42.89537,,32.01389,32.3806,42.38232,,32.01361,10.77983,18.68106,,32.15528,34.29177,46.77444,,32.15556,32.93117,44.95505
32.155,27.49416,38.07305,,32.29639,30.47516,41.93132,,32.15472,31.32194,42.78162,,32.15556,28.64207,39.39942,,32.43806,33.36536,44.73195,,32.29667,31.57765,42.883,,32.155,32.26469,42.61224,,32.15528,10.86774,18.94655,,32.29667,34.29972,46.64173,,32.29694,32.93061,44.90571
32.29667,27.63201,38.06488,,32.43833,30.4934,42.06573,,32.29639,31.31716,42.85312,,32.29722,28.56342,39.2952,,32.57972,33.35306,44.89703,,32.43861,31.53379,42.94303,,32.29694,32.16288,42.37658,,32.29694,10.91509,19.06486,,32.43806,34.33424,46.70838,,32.43889,32.85082,45.10069
32.43806,27.50176,37.98676,,32.57944,30.47973,41.91462,,32.43806,31.3229,42.77417,,32.43861,28.65024,39.19817,,32.72139,33.27327,44.60906,,32.58028,31.44998,42.94748,,32.43861,32.37855,42.29778,,32.43861,10.93736,18.98505,,32.58,34.25022,46.79578,,32.58056,32.8779,44.85583
32.57972,27.45388,37.96947,,32.72111,30.51153,41.99144,,32.57944,31.3053,42.70407,,32.58,28.5151,39.14065,,32.86333,33.28414,44.73871,,32.72139,31.41751,42.88021,,32.58,32.42236,42.42262,,32.58028,10.97131,18.95009,,32.72139,34.27503,46.71339,,32.72222,32.88702,45.00411
32.72139,27.41882,37.95695,,32.86278,30.36685,41.82699,,32.72111,31.2485,42.70132,,32.72167,28.49348,39.20871,,33.00472,33.23951,44.72826,,32.86333,31.38348,42.88006,,32.72167,32.31339,42.21738,,32.72167,10.81246,19.14064,,32.86306,34.2943,46.70089,,32.86361,32.87805,44.97732
32.86306,27.43024,38.02557,,33.00444,30.60477,41.92277,,32.86278,31.17568,42.58857,,32.86306,28.64596,39.18638,,33.14639,33.23216,44.74896,,33.005,31.39027,42.7152,,32.86333,32.36525,42.16429,,32.86333,10.96843,19.11018,,33.00444,34.23761,46.7171,,33.00528,32.78057,44.75055
33.00472,27.37894,37.8812,,33.14639,30.35836,41.90116,,33.00417,31.20656,42.67885,,33.005,28.55758,39.26715,,33.28806,33.29326,44.56306,,33.14667,31.27639,42.68617,,33.00472,32.2389,42.20458,,33.005,11.06543,19.0656,,33.14611,34.30409,46.60935,,33.14722,32.79251,44.76015
33.14639,27.38038,37.92799,,33.28806,30.32581,41.83232,,33.14583,31.09763,42.7314,,33.14667,28.44588,39.25552,,33.42972,33.20108,44.50572,,33.28806,31.23091,42.71797,,33.14639,32.36394,42.23419,,33.14667,11.18611,19.23975,,33.28778,34.27651,46.64665,,33.28889,32.78414,44.72784
