Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
1Mn_C1,19.3425,32.62192,44.12501
1Mn_C1,19.48417,32.582,44.33111
1Mn_C1,19.62583,32.59474,44.19605
1Mn_C1,19.76694,32.564,44.20519
1Mn_C1,19.90861,32.55389,44.30975
1Mn_C1,20.05056,32.35021,43.97189
1Mn_C1,20.19194,32.2084,43.96521
1Mn_C1,20.33361,32.2733,43.86636
1Mn_C1,20.47528,32.24466,44.02395
1Mn_C1,20.61639,32.26055,43.79034
1Mn_C1,20.75806,32.28159,43.89948
1Mn_C1,20.90028,32.21595,43.69633
1Mn_C1,21.04167,32.2461,43.87801
1Mn_C1,21.18333,32.0708,43.81614
1Mn_C1,21.325,32.09477,43.73826
1Mn_C1,21.46639,32.11749,43.68871
1Mn_C1,21.60806,32.03149,43.73922
1Mn_C1,21.74944,31.84129,43.74712
1Mn_C1,21.89111,31.95925,43.64164
1Mn_C1,22.03306,31.89178,43.74984
1Mn_C1,22.17444,32.00079,43.5346
1Mn_C1,22.31639,31.99301,43.58346
1Mn_C1,22.4575,31.88042,43.55946
1Mn_C1,22.59917,31.962,43.64318
1Mn_C1,22.74083,31.8788,43.67301
1Mn_C1,22.88222,31.90248,43.45847
1Mn_C1,23.02389,31.86563,43.42815
1Mn_C1,23.16556,31.91827,43.6862
1Mn_C1,23.30722,32.008,43.43359
1Mn_C1,23.44917,31.75357,43.44602
1Mn_C1,23.59083,31.88535,43.64011
1Mn_C1,23.73222,31.83576,43.3301
1Mn_C1,23.87389,31.77677,43.41436
0.5Mn_C1,0.08333,40.42091,51.92894
0.5Mn_C1,0.22528,39.67174,51.30609
0.5Mn_C1,0.36694,39.52514,51.03257
0.5Mn_C1,0.50833,38.90593,50.59563
0.5Mn_C1,0.65028,38.76938,50.2911
0.5Mn_C1,0.79167,38.46831,50.06552
0.5Mn_C1,0.93306,38.25837,49.93533
0.5Mn_C1,1.07472,38.05837,49.66073
0.5Mn_C1,1.21694,37.90084,49.41546
0.5Mn_C1,1.35806,37.68783,49.38418
0.5Mn_C1,1.49972,37.53543,49.17559
0.5Mn_C1,1.64139,37.48351,48.85777
0.5Mn_C1,1.78306,37.29582,48.93473
0.5Mn_C1,1.92472,37.17887,48.83294
0.5Mn_C1,2.06611,36.98092,48.67385
0.5Mn_C1,2.20778,36.98113,48.45724
0.5Mn_C1,2.34917,36.84694,48.43543
0.5Mn_C1,2.49083,36.44109,48.13148
0.5Mn_C1,2.6325,36.23457,47.81991
0.5Mn_C1,2.77417,36.20056,47.87066
0.5Mn_C1,2.91556,36.18192,47.72797
0.5Mn_C1,3.05722,36.03107,47.61166
0.5Mn_C1,3.19917,36.0068,47.57991
0.5Mn_C1,3.34083,35.90514,47.4151
0.5Mn_C1,3.48194,35.78884,47.35947
0.5Mn_C1,3.62389,35.6367,47.30847
0.5Mn_C1,3.76556,35.55237,47.1977
0.5Mn_C1,3.90694,35.41156,47.11764
0.5Mn_C1,4.04861,35.48563,46.9562
0.5Mn_C1,4.19028,35.06765,46.72029
0.5Mn_C1,4.33167,34.95997,46.59517
0.5Mn_C1,4.47333,34.9486,46.59706
0.5Mn_C1,4.615,34.80653,46.44229
0.5Mn_C1,4.75694,34.80838,46.52307
0.5Mn_C1,4.89833,34.6507,46.46243
0.5Mn_C1,5.04,34.77203,46.3405
0.5Mn_C1,5.18139,34.54485,46.33928
0.5Mn_C1,5.32306,34.4816,46.14916
0.5Mn_C1,5.46472,34.43215,46.00116
0.5Mn_C1,5.60639,34.38151,46.05373
0.5Mn_C1,5.74806,34.2911,46.02723
0.5Mn_C1,5.88944,34.31673,46.17248
0.5Mn_C1,6.03111,34.21069,45.86381
0.5Mn_C1,6.17278,34.1044,46.01213
0.5Mn_C1,6.31444,34.10362,45.81445
0.5Mn_C1,6.45611,34.0922,45.75096
0.5Mn_C1,6.5975,33.92383,45.73589
0.5Mn_C1,6.73917,33.88614,45.68543
0.5Mn_C1,6.88083,33.84109,45.74315
0.5Mn_C1,7.02278,33.7659,45.48316
0.5Mn_C1,7.16417,33.76256,45.53081
0.5Mn_C1,7.30611,33.62032,45.54088
0.5Mn_C1,7.44722,33.64322,45.4483
0.5Mn_C1,7.58889,33.55741,45.17392
0.5Mn_C1,7.73056,33.63661,45.34252
0.5Mn_C1,7.87194,33.55745,45.41551
0.5Mn_C1,8.01361,33.57046,45.19608
0.5Mn_C1,8.15528,33.43168,45.21063
0.5Mn_C1,8.29694,33.31627,45.22379
0.5Mn_C1,8.43861,33.47038,45.11597
0.5Mn_C1,8.58028,33.35453,45.14587
0.5Mn_C1,8.72194,33.37517,44.99315
0.5Mn_C1,8.86361,33.27838,44.97907
0.5Mn_C1,9.00528,33.31155,44.85635
0.5Mn_C1,9.14667,33.25847,44.75509
0.5Mn_C1,9.28806,33.0992,44.81343
0.5Mn_C1,9.42972,32.98516,44.68385
0.5Mn_C1,9.57139,33.01822,44.62353
0.5Mn_C1,9.71306,32.9767,44.56518
0.5Mn_C1,9.85472,32.90153,44.63871
0.5Mn_C1,9.99639,32.77654,44.60948
0.5Mn_C1,10.13778,32.76372,44.66473
0.5Mn_C1,10.27944,32.72414,44.46885
0.5Mn_C1,10.42111,32.6991,44.45185
0.5Mn_C1,10.5625,32.61324,44.40979
0.5Mn_C1,10.70417,32.5842,44.37991
0.5Mn_C1,10.84583,32.62483,44.35054
0.5Mn_C1,10.9875,32.57272,44.31598
0.5Mn_C1,11.12917,32.42201,44.26519
0.5Mn_C1,11.27083,32.48042,44.07809
0.5Mn_C1,11.41222,32.37809,44.06703
0.5Mn_C1,11.55389,32.34368,43.97053
0.5Mn_C1,11.69583,32.40165,44.14827
0.5Mn_C1,11.83722,32.33413,43.98048
0.5Mn_C1,11.97889,32.34568,44.0917
0.5Mn_C1,12.12083,32.23421,43.88799
0.5Mn_C1,12.26222,32.27756,43.76553
0.5Mn_C1,12.40389,32.13536,43.86169
0.5Mn_C1,12.54556,32.18745,43.86489
0.5Mn_C1,12.68694,32.13308,43.83101
0.5Mn_C1,12.82861,32.0486,43.77047
0.5Mn_C1,12.97028,32.1294,43.71808
0.5Mn_C1,13.11194,31.95327,43.58103
0.5Mn_C1,13.25333,31.97373,43.70447
0.5Mn_C1,13.39528,31.91933,43.67915
0.5Mn_C1,13.53694,31.8358,43.52803
0.5Mn_C1,13.67806,31.90192,43.45176
0.5Mn_C1,13.81972,31.90352,43.49723
0.5Mn_C1,13.96139,31.76192,43.50535
0.5Mn_C1,14.10278,31.81012,43.27176
0.5Mn_C1,14.24444,31.69142,43.34533
0.5Mn_C1,14.38611,31.64608,43.37453
0.5Mn_C1,14.52778,31.6858,43.3255
0.5Mn_C1,14.66944,31.54571,43.3319
0.5Mn_C1,14.81083,31.63924,43.2245
0.5Mn_C1,14.95278,31.4785,43.20226
0.5Mn_C1,15.09444,31.52581,43.28818
0.5Mn_C1,15.23611,31.4146,43.08562
0.5Mn_C1,15.37778,31.47388,43.13832
0.5Mn_C1,15.51944,31.50679,43.07669
0.5Mn_C1,15.66083,31.3859,43.08667
0.5Mn_C1,15.8025,31.31886,42.89621
0.5Mn_C1,15.94389,31.30293,42.83103
0.5Mn_C1,16.08583,31.29736,42.92502
0.5Mn_C1,16.22722,31.29293,43.00533
0.5Mn_C1,16.36861,31.27277,42.83579
0.5Mn_C1,16.51028,31.25668,42.94456
0.5Mn_C1,16.65194,31.19126,42.77204
0.5Mn_C1,16.79361,31.18954,42.83792
0.5Mn_C1,16.93528,31.09152,42.90519
0.5Mn_C1,17.07722,31.04486,42.81729
0.5Mn_C1,17.21861,31.04093,42.68967
0.5Mn_C1,17.36,31.10021,42.73976
0.5Mn_C1,17.50139,31.03216,42.83213
0.5Mn_C1,17.64333,31.04646,42.61756
0.5Mn_C1,17.78528,30.98123,42.54274
0.5Mn_C1,17.92667,30.82823,42.68788
0.5Mn_C1,18.06833,30.88151,42.50875
0.5Mn_C1,18.20972,30.93494,42.4608
0.5Mn_C1,18.35111,30.88167,42.5564
0.5Mn_C1,18.49306,30.84387,42.51296
0.5Mn_C1,18.63472,30.90094,42.62393
0.5Mn_C1,18.77611,30.69032,42.31077
0.5Mn_C1,18.9175,30.75001,42.35433
0.5Mn_C1,19.05944,30.58249,42.31737
0.5Mn_C1,19.20083,30.6306,41.98836
0.5Mn_C1,19.3425,30.43598,42.01417
0.5Mn_C1,19.48417,30.37391,41.98423
0.5Mn_C1,19.62583,30.34676,42.08285
0.5Mn_C1,19.76722,30.29422,42.04594
0.5Mn_C1,19.90889,30.30122,41.77249
0.5Mn_C1,20.05056,30.31085,41.99782
0.5Mn_C1,20.1925,30.28612,41.89614
0.5Mn_C1,20.33389,30.29819,41.95189
0.5Mn_C1,20.47556,30.35531,41.99847
0.5Mn_C1,20.61722,30.28652,41.74414
0.5Mn_C1,20.75889,30.23452,41.79256
0.5Mn_C1,20.90056,30.203,41.8413
0.5Mn_C1,21.04194,30.1715,41.69197
0.5Mn_C1,21.18389,30.06593,41.62874
0.5Mn_C1,21.32528,30.04827,41.59761
0.5Mn_C1,21.46694,30.09249,41.74606
0.5Mn_C1,21.60833,30.03254,41.42971
0.5Mn_C1,21.75,30.11131,41.62841
0.5Mn_C1,21.89167,29.94885,41.67624
0.5Mn_C1,22.03333,30.07727,41.60128
0.5Mn_C1,22.175,29.96299,41.47808
0.5Mn_C1,22.31667,29.90741,41.59035
0.5Mn_C1,22.45806,29.91943,41.59413
0.5Mn_C1,22.6,29.82651,41.39672
0.5Mn_C1,22.74111,29.80526,41.37386
0.5Mn_C1,22.88306,29.79714,41.39235
0.5Mn_C1,23.02444,29.79527,41.36084
0.5Mn_C1,23.16611,29.81195,41.37377
0.5Mn_C1,23.3075,29.82604,41.25872
0.5Mn_C1,23.44917,29.74211,41.35972
